family,n,instance,m,prop_n,prop_m,prop_density,prop_avg_degree,prop_max_degree,prop_min_degree,prop_degree_std,prop_clustering_coeff,prop_diameter,prop_avg_path_length,prop_spectral_gap,prop_lambda_max_laplacian,prop_algebraic_connectivity,prop_spectral_radius,prop_lambda_min_adj,prop_n_components,random_cut,random_time,greedy_cut,greedy_time,spectral_cut,spectral_time,gw_cut,gw_time,gnn_cut,gnn_time,best_classical_cut,gnn_wins,gnn_ties
planted_partition,20,18,38,20,38,0.2,3.8,6,1,1.469693845669907,0.3783333333333333,5,2.357894736842105,0.4666033909369249,8.215288727209469,0.4666033909369249,4.375050157821757,-2.976963801846201,1,16.0,0.0002026669681072,29.0,0.0002358749043196,28.0,0.0004120841622352,30.0,0.0112382499501109,26.0,0.0432677080389112,30.0,0,0
planted_partition,20,19,40,20,40,0.2105263157894736,4.0,8,2,1.70293863659264,0.385,5,2.3526315789473684,0.43851124721317,9.434122225162955,0.43851124721317,4.715147313904801,-2.920775712028602,1,22.0,0.0001966247800737,30.0,0.0002496670931577,30.0,0.0003885410260409,31.0,0.0126320829149335,29.0,0.0437216251157224,31.0,0,0
planted_partition,20,20,36,20,36,0.1894736842105263,3.6,6,1,1.4628738838327793,0.4033333333333333,5,2.6789473684210527,0.268338468440165,7.739049628372998,0.268338468440165,4.276534110247731,-2.961693630432774,1,17.0,0.0001939157955348,28.0,0.0002116251271218,30.0,0.000380584038794,30.0,0.0130980839021503,26.0,0.0440697080921381,30.0,0,0
planted_partition,20,21,34,20,34,0.1789473684210526,3.4,5,1,1.1135528725660044,0.315,5,2.5157894736842104,0.4437827318257015,7.1201326742155535,0.4437827318257015,3.8025070827176606,-2.769717467609445,1,18.0,0.0001933330204337,23.0,0.0002305000089108,27.0,0.0009355421643704,27.0,0.0105924590025097,25.0,0.0453524161130189,27.0,0,0
planted_partition,20,22,31,20,31,0.1631578947368421,3.1,7,1,1.3,0.3554761904761904,7,2.957894736842105,0.2061792902305584,8.356922314705498,0.2061792902305584,3.734459813583203,-2.827643782457722,1,11.0,0.0001888331025838,26.0,0.0002586659975349,25.0,0.0004347921349108,26.0,0.0144891671370714,24.0,0.0442292499355971,26.0,0,0
planted_partition,20,23,36,20,36,0.1894736842105263,3.6,6,1,1.2409673645990855,0.2566666666666666,5,2.526315789473684,0.3768226651923551,7.996131614908808,0.3768226651923551,4.090382052917263,-3.0933689908125164,1,19.0,0.0001918750349432,27.0,0.0002195001579821,27.0,0.00035808281973,29.0,0.010547042125836,26.0,0.0423000410664826,29.0,0,0
planted_partition,20,24,41,20,41,0.2157894736842105,4.1,8,2,1.5132745950421556,0.6913095238095238,7,2.9526315789473685,0.13627079961149,9.192733097389649,0.13627079961149,5.048771115258145,-2.6644475651270096,1,15.0,0.0002064579166471,29.0,0.0002760000061243,30.0,0.0004300831351429,31.0,0.0138832090888172,27.0,0.043089292012155,31.0,0,0
planted_partition,20,25,28,20,28,0.1473684210526315,2.8,5,1,1.1224972160321824,0.2316666666666666,7,3.2526315789473683,0.1496868095975708,6.488347043616939,0.1496868095975708,3.3027548385546917,-2.7775787355988584,1,13.0,0.0003123329952359,23.0,0.0002562499139457,24.0,0.0006271661259233,24.0,0.0145423749927431,22.0,0.0427810000255703,24.0,0,0
planted_partition,20,26,36,20,36,0.1894736842105263,3.6,6,1,1.2806248474865698,0.2933333333333333,5,2.4,0.5308270863818848,7.803772540043134,0.5308270863818848,4.126346035456054,-3.062944535685712,1,16.0,0.0001899159979075,28.0,0.0002441660035401,28.0,0.0004735831171274,29.0,0.0134111668448895,26.0,0.0446591251529753,29.0,0,0
planted_partition,20,27,34,20,34,0.1789473684210526,3.4,7,1,1.42828568570857,0.3861904761904762,7,3.0631578947368423,0.1213589361372731,8.422912819914995,0.1213589361372731,4.045393050265837,-2.908938395090355,1,15.0,0.0001994580961763,24.0,0.000229291152209,27.0,0.0004046249669045,28.0,0.0161866249982267,27.0,0.0442050830461084,28.0,0,0
planted_partition,20,28,37,20,37,0.1947368421052631,3.7,6,1,1.0535653752852738,0.2033333333333333,4,2.4842105263157896,0.4534995426642106,7.73223483525749,0.4534995426642106,4.259621324926749,-3.110458517122525,1,22.0,0.0004855408333241,31.0,0.0005466658622026,31.0,0.00070720911026,31.0,0.0120325000025331,29.0,0.0434053339995443,31.0,0,0
planted_partition,20,29,34,20,34,0.1789473684210526,3.4,6,1,1.5620499351813308,0.315,5,2.6894736842105265,0.3174961880412175,8.103523117473852,0.3174961880412175,4.432011869579949,-2.73986174724889,1,19.0,0.0002054169308394,25.0,0.0002313749864697,27.0,0.0003807910252362,27.0,0.0202576250303536,26.0,0.0426964170765131,27.0,0,0
planted_partition,50,0,229,50,229,0.186938775510204,9.16,14,3,2.1574058496258877,0.3645217005217005,4,2.1608163265306124,1.2063577765849645,16.589954493456904,1.2063577765849645,9.74850322724894,-4.533698624909596,1,122.0,0.0003234997857362,155.0,0.0007364999037235,151.0,0.0011693749111145,159.0,0.0570776250679045,153.0,0.0461703750770539,159.0,0,0
planted_partition,50,1,246,50,246,0.2008163265306122,9.84,14,5,2.3525305524052182,0.3432044622044622,4,2.026938775510204,2.0778950724955845,16.65857852681894,2.0778950724955845,10.579792423125117,-4.588698617720214,1,114.0,0.0003485409542918,158.0,0.0010968330316245,164.0,0.0014645829796791,166.0,0.0558688750024884,159.0,0.0438447908964008,166.0,0,0
planted_partition,50,2,245,50,245,0.2,9.8,16,3,2.4,0.363569708069708,4,2.045714285714286,1.7498848366949489,18.44788337185257,1.7498848366949489,10.401919812582465,-4.669366727147198,1,130.0,0.0003695408813655,159.0,0.0008238749578595,162.0,0.0014486250001937,166.0,0.0571552498731762,158.0,0.0465284171514213,166.0,0,0
planted_partition,50,3,232,50,232,0.1893877551020408,9.28,15,5,2.1821090715177367,0.3723288933288933,4,2.122448979591837,1.6017649387802295,16.786292168991828,1.6017649387802295,9.81509180350574,-4.476405721736329,1,115.0,0.0003349578473716,156.0,0.0012894999235868,152.0,0.0014007079880684,160.0,0.0559147919993847,150.0,0.0452290829271078,160.0,0,0
planted_partition,50,4,249,50,249,0.2032653061224489,9.96,16,4,2.1905250512148906,0.3854323454323454,4,2.08,1.587328339508363,17.729698901784573,1.587328339508363,10.744603598959356,-5.001448773954605,1,120.0,0.0003446659538894,168.0,0.0013008748646825,161.0,0.0019407498184591,173.0,0.0637554589193314,171.0,0.0513376668095588,173.0,0,0
planted_partition,50,5,241,50,241,0.196734693877551,9.64,16,5,2.3559286916203552,0.3770182595182595,4,2.088979591836735,1.6519896965876393,17.740694883273207,1.6519896965876393,10.26622645291181,-4.750168103121636,1,120.0,0.0003547500818967,161.0,0.0011244160123169,158.0,0.0014317079912871,167.0,0.055374874966219,154.0,0.0500947081018239,167.0,0,0
planted_partition,50,6,245,50,245,0.2,9.8,14,5,2.08806130178211,0.3639460539460539,4,2.0742857142857143,1.7057754847400357,16.655073095445886,1.7057754847400357,10.27149572751332,-5.283475587384162,1,133.0,0.0003550411202013,165.0,0.0010958751663565,172.0,0.0014653331600129,172.0,0.0547461661044508,173.0,0.0515713749919086,172.0,1,0
planted_partition,50,7,242,50,242,0.1975510204081632,9.68,14,4,2.318965286501719,0.3700927960927961,4,2.1020408163265305,1.209820503259963,16.76332512994001,1.209820503259963,10.279188263753856,-4.896943171568177,1,132.0,0.0003508748486638,164.0,0.0016998751088976,164.0,0.0014490410685539,167.0,0.0550807078834623,159.0,0.0510271249804645,167.0,0,0
planted_partition,50,8,238,50,238,0.1942857142857142,9.52,14,5,2.193080025899648,0.3785914085914086,4,2.1175510204081633,1.3173977740895797,17.000994406345896,1.3173977740895797,10.045314053936146,-4.957158320403733,1,117.0,0.000355124939233,153.0,0.0010705001186579,161.0,0.0014472499024122,162.0,0.0557121250312775,159.0,0.0504007909912616,162.0,0,0
planted_partition,50,9,245,50,245,0.2,9.8,16,5,2.6381811916545836,0.3690627150627151,4,2.0506122448979593,1.7749719144621332,17.98396045205745,1.7749719144621332,11.032594526499937,-4.715589558348073,1,118.0,0.0003475418779999,162.0,0.0013510421849787,164.0,0.0014806659892201,166.0,0.0740815000608563,166.0,0.0467515001073479,166.0,0,1
planted_partition,50,10,229,50,229,0.186938775510204,9.16,14,3,2.4113066996962456,0.3416974136974137,4,2.1330612244897957,1.4663937626342638,16.579845679670175,1.4663937626342638,9.98483782766294,-4.917754710971311,1,110.0,0.0003401669673621,158.0,0.0017901251558214,159.0,0.0012609998229891,164.0,0.0655856248922646,151.0,0.050867041805759,164.0,0,0
planted_partition,50,11,234,50,234,0.1910204081632653,9.36,16,5,2.2606193841511666,0.3936359751359751,4,2.1314285714285712,1.4339257545074708,17.664061311277763,1.4339257545074708,10.00293075113099,-4.661848173139849,1,121.0,0.0003497500438243,154.0,0.0010552501771599,156.0,0.0015812080819159,157.0,0.0665055001154542,152.0,0.0513282499741762,157.0,0,0
planted_partition,50,12,219,50,219,0.1787755102040816,8.76,14,4,2.168501786948768,0.3815309135309135,4,2.246530612244898,0.7847919921515736,15.970907558723969,0.7847919921515736,9.308298530695351,-4.588155510983314,1,88.0,0.0003286250866949,140.0,0.001460458850488,151.0,0.0015155409928411,152.0,0.0544734171126037,146.0,0.0507715831045061,152.0,0,0
planted_partition,50,13,230,50,230,0.1877551020408163,9.2,15,5,2.3065125189341593,0.3381867021867022,4,2.1175510204081633,1.534353885250765,17.112946218644428,1.534353885250765,9.850725846501064,-4.864190074154286,1,113.0,0.0003502080217003,146.0,0.0010403329506516,156.0,0.0014284590724855,161.0,0.0551334589254111,156.0,0.04980279202573,161.0,0,0
planted_partition,50,14,247,50,247,0.2016326530612245,9.88,14,6,2.2058105086339577,0.370038406038406,4,2.0514285714285716,1.7503938803859014,16.75467806411321,1.7503938803859014,10.380598291611332,-4.847779528027038,1,123.0,0.0003519591409713,165.0,0.0017669170629233,168.0,0.0016279590781778,170.0,0.0554496659897267,167.0,0.0514721660874784,170.0,0,0
planted_partition,50,15,241,50,241,0.196734693877551,9.64,15,4,2.7695486996982015,0.375014763014763,4,2.0995918367346937,1.6139417755051602,17.258373040722898,1.6139417755051602,10.686142930518876,-4.648723866443229,1,107.0,0.0003395839594304,158.0,0.0013281251303851,155.0,0.0012506670318543,163.0,0.0571115419734269,154.0,0.0506593328900635,163.0,0,0
planted_partition,50,16,229,50,229,0.186938775510204,9.16,13,4,2.185040045399626,0.3502526362526362,4,2.1248979591836736,1.6674149930579298,15.697001633648858,1.6674149930579298,9.74351487593868,-4.798998163914543,1,111.0,0.0003388749901205,151.0,0.0010531670413911,152.0,0.0012380830012261,159.0,0.0556980830151587,155.0,0.0503641671966761,159.0,0,0
planted_partition,50,17,233,50,233,0.190204081632653,9.32,14,4,2.1488601629701267,0.3283513153513154,4,2.103673469387755,1.8624180182718848,15.877992410932322,1.8624180182718848,10.181900800676267,-4.800552851003421,1,125.0,0.0003420407883822,156.0,0.0010530841536819,159.0,0.0014232089743018,162.0,0.0558635001070797,160.0,0.0507589580956846,162.0,0,0
planted_partition,50,18,248,50,248,0.2024489795918367,9.92,17,6,2.4886944368483648,0.4061042160453925,4,2.116734693877551,1.3184798153257304,18.416496722058213,1.3184798153257304,11.302145924796717,-4.513011233340375,1,118.0,0.0003566250670701,163.0,0.001363042043522,156.0,0.001628375146538,170.0,0.0551015839446336,157.0,0.0514543750323355,170.0,0,0
planted_partition,50,19,231,50,231,0.1885714285714285,9.24,13,5,1.985547783358537,0.3241335331335331,4,2.0514285714285716,1.968820997376278,15.361466333191808,1.968820997376278,9.62852513611004,-4.873934785269996,1,114.0,0.00034158420749,150.0,0.0015281660016626,156.0,0.0015744159463793,164.0,0.0628049171064049,154.0,0.0502894581295549,164.0,0,0
planted_partition,50,20,261,50,261,0.2130612244897959,10.44,14,5,2.0411761315476915,0.3561318681318681,3,1.973061224489796,2.590902403184584,16.705976484337434,2.590902403184584,10.84587549553017,-4.867165724294119,1,123.0,0.0003587498795241,164.0,0.00114466692321,175.0,0.0015257089398801,177.0,0.0574304589536041,174.0,0.0514924169983714,177.0,0,0
planted_partition,50,21,245,50,245,0.2,9.8,17,5,2.537715508089904,0.3665524442877384,4,2.045714285714286,1.8015652772459203,18.725314945027417,1.8015652772459203,10.679280852435529,-4.735367579178075,1,107.0,0.0003335829824209,157.0,0.0010892918799072,162.0,0.0014898749068379,167.0,0.0577605420257896,156.0,0.0515687910374254,167.0,0,0
planted_partition,50,22,219,50,219,0.1787755102040816,8.76,16,4,2.4458945193936716,0.3772272727272727,4,2.195102040816326,1.169660774811374,17.753489920149057,1.169660774811374,9.480626884257909,-4.517512774430072,1,112.0,0.0003363329451531,145.0,0.0014627089258283,145.0,0.0012145829387009,152.0,0.0545634170994162,148.0,0.0513366248924285,152.0,0,0
planted_partition,50,23,239,50,239,0.1951020408163265,9.56,14,6,2.0313542280951395,0.3202650682650682,4,2.057959183673469,1.970897186174818,16.83865785203345,1.970897186174818,10.050049388263592,-5.278326680965829,1,139.0,0.0003576250746846,164.0,0.0010907498653978,163.0,0.0014526250306516,166.0,0.0555002079345285,164.0,0.0518556248862296,166.0,0,0
planted_partition,50,24,249,50,249,0.2032653061224489,9.96,15,5,2.52950588060198,0.3556635586635586,4,2.0375510204081633,1.7908569032151438,17.334693814023204,1.7908569032151438,10.84550434896152,-4.714946847560005,1,118.0,0.0003559160977602,161.0,0.0011137910187244,164.0,0.0016717920079827,172.0,0.0562117919325828,169.0,0.0519321670290082,172.0,0,0
planted_partition,50,25,233,50,233,0.190204081632653,9.32,15,5,2.436719105682885,0.3324381174381174,4,2.0979591836734692,1.8450145273587828,17.127972478999816,1.8450145273587828,10.090298392855704,-4.802831941594038,1,105.0,0.0003442501183599,154.0,0.0010560841765254,156.0,0.0014087921008467,162.0,0.0557966660708189,156.0,0.052699833875522,162.0,0,0
planted_partition,50,26,241,50,241,0.196734693877551,9.64,16,6,2.1611108254784157,0.326581141081141,3,2.045714285714286,2.050908800765394,17.728579098223758,2.050908800765394,10.27479622118222,-4.912453667365133,1,122.0,0.0003547091037034,158.0,0.0010803330224007,166.0,0.0014366251416504,169.0,0.0578481249976903,159.0,0.0521937909070402,169.0,0,0
planted_partition,50,27,230,50,230,0.1877551020408163,9.2,14,5,2.2,0.3749005439005439,4,2.1314285714285712,1.6568296665203712,15.90613807186872,1.6568296665203712,9.924020648471448,-4.58113989978452,1,118.0,0.0003581659402698,156.0,0.0012971251271665,149.0,0.0012446660548448,158.0,0.0875928329769522,152.0,0.0523324171081185,158.0,0,0
planted_partition,50,28,242,50,242,0.1975510204081632,9.68,16,5,2.2842066456430774,0.3555429015429016,4,2.057142857142857,1.9557705539244463,17.721572686157966,1.9557705539244463,10.253338807792789,-4.946046094468419,1,128.0,0.0003590830601751,160.0,0.0015889578498899,167.0,0.0014574581291526,171.0,0.0550346251111477,166.0,0.0508850840851664,171.0,0,0
planted_partition,50,29,237,50,237,0.193469387755102,9.48,17,3,2.692508124407427,0.3936957258427846,4,2.1314285714285712,1.3416549600623329,18.69615392068463,1.3416549600623329,10.824160081541873,-4.668624593866537,1,114.0,0.0003437078557908,155.0,0.0013995000626891,159.0,0.0017223749309778,162.0,0.055141249904409,155.0,0.0512224580161273,162.0,0,0
planted_partition,100,0,942,100,942,0.1903030303030303,18.84,30,10,3.2364177727852135,0.3500032206599178,3,1.9365656565656568,3.941461124323121,32.05786189754823,3.941461124323121,19.395414444500084,-6.96513574822484,1,485.0,0.0006714160554111,573.0,0.0035522920079529,592.0,0.0062162501271814,600.0,0.2646161247976124,575.0,0.0530307500157505,600.0,0,0
planted_partition,100,1,1025,100,1025,0.207070707070707,20.5,35,11,3.840572873934304,0.3824711252034983,3,1.8828282828282827,4.541470858008587,36.76531594665853,4.541470858008587,21.408683272208343,-6.9075232760431735,1,499.0,0.0007537079509347,633.0,0.0067849578335881,624.0,0.0065256671514362,642.0,0.2646426670253277,624.0,0.056144333910197,642.0,0,0
planted_partition,100,2,942,100,942,0.1903030303030303,18.84,26,11,3.164553681010957,0.3495725384903606,3,1.9395959595959595,3.7872682860420057,28.814716138557102,3.7872682860420057,19.44897438341362,-6.801164204141443,1,492.0,0.0006668751593679,595.0,0.0053534999024122,577.0,0.0045942079741507,596.0,0.2610209579579532,592.0,0.0572163329925388,596.0,0,0
planted_partition,100,3,988,100,988,0.1995959595959596,19.76,26,12,3.215960198758685,0.3568359304244013,3,1.893333333333333,4.520002146983596,29.677259838459616,4.520002146983596,20.369854390850396,-6.797015109426721,1,453.0,0.0007256250828504,604.0,0.0073142501059919,620.0,0.0051357080228626,617.0,0.2625384998973459,605.0,0.0562897089403122,620.0,0,0
planted_partition,100,4,996,100,996,0.2012121212121212,19.92,29,13,3.497656358191868,0.3693207036278854,3,1.8911111111111112,4.63534935997288,31.460346213036797,4.63534935997288,20.64396354727041,-6.706420023548543,1,502.0,0.0006865831092,604.0,0.0061846249736845,605.0,0.0058954998385161,623.0,0.2591223339550197,603.0,0.0555019171442836,623.0,0,0
planted_partition,100,5,977,100,977,0.1973737373737373,19.54,29,11,3.424675167077894,0.3586468871662662,3,1.9052525252525252,4.637276360324428,31.26094459394551,4.637276360324428,20.194081871366627,-6.713988462764559,1,503.0,0.0007544578984379,595.0,0.0074177091009914,598.0,0.0064555839635431,609.0,0.2595243330579251,603.0,0.0568369161337614,609.0,0,0
planted_partition,100,6,998,100,998,0.2016161616161616,19.96,30,12,3.5522387307161662,0.3724296767124476,3,1.8965656565656568,4.128492657136273,32.25944731273914,4.128492657136273,20.736892381229257,-6.8238298074806965,1,505.0,0.0006724579725414,615.0,0.004718333017081,617.0,0.0060937500093132,625.0,0.2651370831299573,605.0,0.0557027501054108,625.0,0,0
planted_partition,100,7,976,100,976,0.1971717171717171,19.52,28,10,3.17011040817193,0.3484916527149533,3,1.9008080808080807,4.643917694515132,30.262769153288836,4.643917694515132,20.024113133119815,-6.980922035970041,1,522.0,0.0007553331088274,597.0,0.0051674591377377,608.0,0.0066738328896462,616.0,0.2555526250507682,609.0,0.0601170000154525,616.0,0,0
planted_partition,100,8,970,100,970,0.1959595959595959,19.4,27,11,3.234192325759246,0.3622266107974077,3,1.9131313131313132,4.253260764987136,29.75591438398937,4.253260764987136,20.0202725432616,-6.996754188278707,1,492.0,0.0006867919582873,610.0,0.0096104580443352,612.0,0.0073988330550491,614.0,0.290533083025366,605.0,0.0597344159614294,614.0,0,0
planted_partition,100,9,964,100,964,0.1947474747474747,19.28,26,11,3.1243559336285616,0.3676736044343326,3,1.928080808080808,4.068691664317432,29.049739873422396,4.068691664317432,19.814977995687496,-6.750807048709903,1,477.0,0.000729292165488,599.0,0.0051062079146504,594.0,0.005608458071947,604.0,0.2572423331439495,599.0,0.0593259590677917,604.0,0,0
planted_partition,100,10,969,100,969,0.1957575757575757,19.38,28,14,2.982549245192777,0.3534482910365735,3,1.914949494949495,4.329397566039124,30.39253957662953,4.329397566039124,19.845449294490894,-6.903769586548243,1,477.0,0.0006630830466747,572.0,0.004581541987136,591.0,0.0052543329074978,612.0,0.2608107079286128,588.0,0.0540649171452969,612.0,0,0
planted_partition,100,11,993,100,993,0.2006060606060606,19.86,28,11,3.085514543799786,0.368937324955995,3,1.899191919191919,4.4699923522152805,30.040992629716406,4.4699923522152805,20.33154806719696,-6.920278056913485,1,486.0,0.0008947090245783,595.0,0.0046260000672191,612.0,0.0058325838763266,622.0,0.26607745885849,617.0,0.0577727500349283,622.0,0,0
planted_partition,100,12,980,100,980,0.1979797979797979,19.6,26,12,3.003331483536241,0.3903547051062934,3,1.932323232323232,3.957992206430819,29.2706430114087,3.957992206430819,20.07110453786263,-6.635654435346049,1,469.0,0.0008172919042408,601.0,0.0059085418470203,606.0,0.0072311670519411,613.0,0.3324713751208037,606.0,0.0555810001678764,613.0,0,0
planted_partition,100,13,969,100,969,0.1957575757575757,19.38,28,9,3.2581589893680754,0.3708083105143611,3,1.931111111111111,3.734497474468738,30.41458960979761,3.734497474468738,20.006505258234068,-6.614573402147788,1,479.0,0.0008110839407891,587.0,0.0045566251501441,586.0,0.0049870840739458,601.0,0.2732684169895947,591.0,0.056650249985978,601.0,0,0
planted_partition,100,14,951,100,951,0.1921212121212121,19.02,29,9,3.5971655508191445,0.3664454796119873,3,1.9387878787878787,3.7788525557111887,31.201143787352688,3.7788525557111887,19.791301518965405,-6.791516378314613,1,479.0,0.0008275830186903,588.0,0.0079842498525977,586.0,0.0049894999247044,595.0,0.2889461249578744,580.0,0.0547468340955674,595.0,0,0
planted_partition,100,15,972,100,972,0.1963636363636363,19.44,27,12,3.281219285570533,0.367460136497315,3,1.935959595959596,3.9363246577122206,30.137804946309892,3.9363246577122206,20.06290472626453,-7.506647466259543,1,493.0,0.0007425828371196,610.0,0.005147999851033,628.0,0.0063568330369889,624.0,0.3181759580038488,600.0,0.0545719580259174,628.0,0,0
planted_partition,100,16,934,100,934,0.1886868686868686,18.68,26,10,3.692912130013386,0.3563853902666933,3,1.9446464646464647,4.032020407295966,28.906523420266847,4.032020407295966,19.400496919505382,-6.830181063302968,1,466.0,0.0007277091499418,585.0,0.0058650840073823,585.0,0.0057224999181926,595.0,0.2642346250358969,598.0,0.0585034580435603,595.0,1,0
planted_partition,100,17,1006,100,1006,0.2032323232323232,20.12,29,13,3.2039975031201258,0.3945394688119891,3,1.9072727272727272,3.890409086282114,31.160083082182872,3.890409086282114,20.702523178970413,-6.54541741550879,1,502.0,0.0008103749714791,601.0,0.0053110418375581,617.0,0.0068699999246746,628.0,0.2612345828674733,620.0,0.0593951670452952,628.0,0,0
planted_partition,100,18,1007,100,1007,0.2034343434343434,20.14,31,11,3.5525202321732103,0.3813713443531198,3,1.8993939393939392,4.242877248900775,33.50263217711088,4.242877248900775,21.040315003223697,-6.746853233700699,1,495.0,0.000675791176036,607.0,0.0047966248821467,612.0,0.0074234171770513,629.0,0.287756250007078,610.0,0.0576195421162992,629.0,0,0
planted_partition,100,19,966,100,966,0.1951515151515151,19.32,29,10,3.9009742372899616,0.3689062154458769,3,1.917171717171717,3.991028215202281,31.551221842551136,3.991028215202281,20.172925963900628,-6.731540535678023,1,491.0,0.0006602499634027,586.0,0.004284291062504,586.0,0.0046205830294638,604.0,0.2914562090300023,580.0,0.0574284999165684,604.0,0,0
planted_partition,100,20,1009,100,1009,0.2038383838383838,20.18,28,13,3.491074333210337,0.384424054043801,3,1.9044444444444444,4.331286251631119,31.08634377527375,4.331286251631119,20.766138047576547,-6.795000488992503,1,489.0,0.0006675000768154,617.0,0.0068668329622596,629.0,0.0051511661149561,633.0,0.2680202089250088,629.0,0.0564352499786764,633.0,0,0
planted_partition,100,21,940,100,940,0.1898989898989899,18.8,27,12,3.249615361854384,0.346466571300304,3,1.9343434343434345,3.8188199651160297,29.62214613823559,3.8188199651160297,19.37675967492436,-7.137607653374884,1,450.0,0.000646875007078,583.0,0.0048299171030521,589.0,0.0052475419361144,608.0,0.2877143749501556,577.0,0.0573616251349449,608.0,0,0
planted_partition,100,22,988,100,988,0.1995959595959596,19.76,26,13,3.2128492028104896,0.3788398260449411,3,1.9115151515151516,3.725189293106733,29.934765823246263,3.725189293106733,20.48461337147328,-7.047051368145741,1,486.0,0.0006677499040961,604.0,0.006715000141412,614.0,0.005416499916464,615.0,0.2496895000804215,605.0,0.0569667918607592,615.0,0,0
planted_partition,100,23,950,100,950,0.1919191919191919,19.0,26,8,3.2649655434629015,0.3579776459806477,3,1.9456565656565656,3.712565709259998,29.090560823195588,3.712565709259998,19.63788251320335,-6.674725415798822,1,483.0,0.0006567919626832,586.0,0.0054832089226692,584.0,0.0051820420194417,596.0,0.2545792500022799,574.0,0.0561109171248972,596.0,0,0
planted_partition,100,24,968,100,968,0.1955555555555555,19.36,29,11,3.3867978977199096,0.3683248079644264,3,1.9292929292929293,4.00319034736285,31.419129379127817,4.00319034736285,20.010237607247007,-7.02227855229954,1,482.0,0.000748333055526,597.0,0.004735582973808,595.0,0.0050643750000745,612.0,0.258378375088796,592.0,0.0552933330181986,612.0,0,0
planted_partition,100,25,962,100,962,0.1943434343434343,19.24,29,10,3.2407406560846552,0.3520668115524647,3,1.9177777777777776,4.346976929205443,31.1868792304735,4.346976929205443,19.778604356913817,-7.144643683190791,1,485.0,0.0007372919935733,592.0,0.0040115409065037,590.0,0.0063520418480038,609.0,0.2545623749028891,604.0,0.0556212079245597,609.0,0,0
planted_partition,100,26,934,100,934,0.1886868686868686,18.68,26,10,3.563369192211214,0.3580713493876638,3,1.9448484848484848,3.7816104726058897,29.279670936910662,3.7816104726058897,19.39282191916544,-7.097563306661241,1,455.0,0.0009553330019116,569.0,0.0046936671715229,565.0,0.0048488329630345,589.0,0.2661033750046044,558.0,0.0570519589819014,589.0,0,0
planted_partition,100,27,992,100,992,0.2004040404040404,19.84,30,13,3.1167932238119356,0.4082710107145219,3,1.931919191919192,3.5745728764042086,31.855457948913102,3.5745728764042086,20.35154578414813,-6.725908649080816,1,513.0,0.0006774589419364,612.0,0.0067273748572915,599.0,0.0056472502183169,624.0,0.2895746249705553,610.0,0.0570032079704105,624.0,0,0
planted_partition,100,28,961,100,961,0.1941414141414141,19.22,27,10,3.57653463564943,0.3478288498352975,3,1.9004040404040403,4.271470105547313,29.563762345920946,4.271470105547313,19.878811901410092,-6.7009266770860725,1,488.0,0.0006652909796684,597.0,0.004567083902657,601.0,0.0072896659839898,603.0,0.2527575418353081,590.0,0.0542510421946644,603.0,0,0
planted_partition,100,29,991,100,991,0.2002020202020202,19.82,29,11,3.359702367770098,0.375343897006441,3,1.9008080808080807,4.265576220830649,31.36991495809848,4.265576220830649,20.417375256517744,-6.531975043719928,1,512.0,0.0006176671013236,598.0,0.0033853750210255,605.0,0.0048224169295281,621.0,0.257622207980603,611.0,0.0542317910585552,621.0,0,0
planted_partition,200,0,3918,200,3918,0.1968844221105527,39.18,50,27,4.595388993327986,0.3646616237085389,3,1.8203015075376885,9.146094438082354,53.64612289557691,9.146094438082354,39.79070289964578,-9.756059796017924,1,2001.0,0.0023870831355452,2258.0,0.0278820830862969,2274.0,0.0281585420016199,2305.0,1.3874813748989254,2257.0,0.0856112497858703,2305.0,0,0
planted_partition,200,1,4002,200,4002,0.2011055276381909,40.02,58,25,4.767557026402516,0.3668750079406451,3,1.815427135678392,9.465577403039791,60.206297545887736,9.465577403039791,40.63356363210388,-9.899479973300853,1,2010.0,0.0022066661622375,2340.0,0.0267018338199704,2338.0,0.032266957918182,2347.0,1.432169625069946,2338.0,0.083752459147945,2347.0,0,0
planted_partition,200,2,3946,200,3946,0.1982914572864321,39.46,55,29,4.571476785460033,0.3614253305630331,3,1.82286432160804,9.316636313716788,57.42217574790188,9.316636313716788,40.01586015833025,-9.908169462493024,1,1957.0,0.0019927078392356,2286.0,0.0212789999786764,2290.0,0.0257307919673621,2331.0,1.4312905000988394,2286.0,0.0764188328757882,2331.0,0,0
planted_partition,200,3,3966,200,3966,0.1992964824120603,39.66,50,29,4.310962769498247,0.367313302216024,3,1.8190954773869348,9.12740549502042,53.7030165147698,9.12740549502042,40.134726546748595,-9.606800196501442,1,1971.0,0.0022199170198291,2291.0,0.0206802089232951,2309.0,0.0317272499669343,2319.0,1.3974642921239138,2307.0,0.0839953331742435,2319.0,0,0
planted_partition,200,4,3930,200,3930,0.1974874371859296,39.3,49,29,4.064480286580316,0.368374995879705,3,1.8216582914572863,8.572614939367538,53.18739734277433,8.572614939367538,39.7349882906742,-9.868152536174982,1,2008.0,0.0019889581017196,2292.0,0.0185608749743551,2306.0,0.0249669170007109,2299.0,1.3429286249447614,2285.0,0.0877001660410314,2306.0,0,0
