family,n,instance,m,prop_n,prop_m,prop_density,prop_avg_degree,prop_max_degree,prop_min_degree,prop_degree_std,prop_clustering_coeff,prop_diameter,prop_avg_path_length,prop_spectral_gap,prop_lambda_max_laplacian,prop_algebraic_connectivity,prop_spectral_radius,prop_lambda_min_adj,prop_n_components,random_cut,random_time,greedy_cut,greedy_time,spectral_cut,spectral_time,gw_cut,gw_time,gw_fallback,gnn_cut,gnn_time,best_classical_cut,gnn_wins,gnn_ties
erdos_renyi,20,21,33,20,33,0.1736842105263158,3.3,7,1,1.7635192088548397,0.06547619047619048,6,2.5526315789473686,0.2718955837560267,9.042139182844236,0.2718955837560267,4.332702388924634,-3.6114641364172266,1,20.0,0.0002659169986145571,30.0,0.0003012079978361726,30.0,0.000592582997342106,30.0,0.012413208998623304,False,30.0,0.026735874998848885,30.0,0,1
erdos_renyi,20,22,32,20,32,0.16842105263157894,3.2,6,1,1.5362291495737215,0.255,5,2.5210526315789474,0.40118994940789776,8.493591654187346,0.40118994940789776,4.052936450027697,-3.1990236970990886,1,15.0,0.00023970799520611763,24.0,0.00028570799622684717,26.0,0.00042512500658631325,27.0,0.015193000006547663,False,27.0,0.02687812500516884,27.0,0,1
erdos_renyi,20,23,28,20,28,0.14736842105263157,2.8,5,1,1.16619037896906,0.16999999999999998,6,2.942105263157895,0.260895213809255,6.62227506013137,0.260895213809255,3.3326784598448724,-2.6599048123038487,1,10.0,0.00020608400518540293,19.0,0.0002652080002008006,24.0,0.0004570829987642355,24.0,0.014647333999164402,False,24.0,0.03047162500297418,24.0,0,1
erdos_renyi,20,24,28,20,28,0.14736842105263157,2.8,5,1,1.2884098726725124,0.14166666666666666,5,2.6789473684210527,0.3845179717559573,6.673128977811786,0.3845179717559573,3.3714284184145615,-2.4986279341850257,1,11.0,0.00020375000167405233,22.0,0.0002755410023382865,23.0,0.0004334999975981191,24.0,0.013079250005830545,False,22.0,0.025574999999662396,24.0,0,0
erdos_renyi,20,25,27,20,27,0.14210526315789473,2.7,4,1,1.0049875621120892,0.13333333333333333,7,3.205263157894737,0.18128110528526306,5.9753319862940835,0.18128110528526306,3.127039773788267,-2.566075586736222,1,15.0,0.00024279200442833826,24.0,0.0002733330038608983,24.0,0.0004337499995017424,24.0,0.013577707999502309,False,23.0,0.030587540997657925,24.0,0,0
erdos_renyi,20,26,31,20,31,0.1631578947368421,3.1,8,1,1.7578395831246947,0.06857142857142857,6,2.536842105263158,0.2756824625132327,9.446960615234563,0.2756824625132327,4.046863017231937,-3.387884792366642,1,15.0,0.00022624999837717041,25.0,0.00030204199720174074,27.0,0.0004310420044930652,27.0,0.012756000003719237,False,27.0,0.0315982910033199,27.0,0,1
erdos_renyi,20,27,23,20,23,0.12105263157894737,2.3,5,1,1.1874342087037917,0.14333333333333334,6,3.2421052631578946,0.1797227045747578,6.567957099078522,0.1797227045747578,2.96769570017657,-2.5644273656342573,1,9.0,0.00019837499712593853,20.0,0.00023791700368747115,20.0,0.0003887910061166622,20.0,0.013956041999335866,False,20.0,0.0315462500002468,20.0,0,1
erdos_renyi,20,28,20,20,20,0.10526315789473684,2.0,4,1,1.0954451150103321,0.075,9,3.9263157894736844,0.06296122456205624,5.839797516160905,0.06296122456205624,2.6071384393180423,-2.47810971846976,1,13.0,0.00019554100435925648,18.0,0.00023004199465503916,19.0,0.0003790420014411211,19.0,0.016750374998082407,False,19.0,0.03130841700476594,19.0,0,1
erdos_renyi,20,29,26,20,26,0.1368421052631579,2.6,5,1,1.1575836902790226,0.07333333333333333,7,3.236842105263158,0.19117533021044728,6.527806559535166,0.19117533021044728,3.5055732120821146,-2.5589008874090453,1,11.0,0.00022112500300863758,21.0,0.00026737499865703285,22.0,0.0005189160001464188,23.0,0.015309165995859075,False,22.0,0.032348708002245985,23.0,0,0
erdos_renyi,50,0,185,50,185,0.1510204081632653,7.4,12,3,2.2978250586152114,0.13394227994227992,4,2.137142857142857,2.106955292511483,14.939789704942141,2.106955292511483,8.22771850782529,-4.826105236749306,1,88.0,0.000301957996271085,133.0,0.0007384589989669621,133.0,0.002238749999378342,143.0,0.05941941700439202,False,134.0,0.037130500000785105,143.0,0,0
erdos_renyi,50,1,199,50,199,0.16244897959183674,7.96,15,3,2.690427475328038,0.18813286713286712,4,2.0775510204081633,2.2109289704904187,16.994106762264032,2.2109289704904187,8.882661980315934,-5.0444593455274145,1,96.0,0.0002986670006066561,139.0,0.0007675410015508533,134.0,0.0012043339957017452,147.0,0.056524500003433786,False,147.0,0.03665366699715378,147.0,0,1
erdos_renyi,50,2,185,50,185,0.1510204081632653,7.4,12,3,2.0396078054371136,0.13757287157287157,4,2.116734693877551,2.372605384593478,14.922079643565647,2.372605384593478,7.959070104418188,-5.248955330774102,1,90.0,0.00029608300246763974,133.0,0.0010449580004205927,138.0,0.0011556249955901876,139.0,0.05867012500675628,False,137.0,0.037530290996073745,139.0,0,0
