epoch,avg_loss
1,0.3555097497607532
2,0.17635320852461614
3,0.14177995547652245
4,0.12413513405542624
5,0.1158460047292082
6,0.10075095648828306
7,0.09201673908453238
8,0.08422707903542016
9,0.07883489641704057
10,0.0741246567156754
11,0.06833007029796902
12,0.05939625909453944
13,0.058421245825133826
14,0.06118321056036573
15,0.059568987178959344
16,0.04618836449165093
17,0.04872675891965628
18,0.042093714895217044
19,0.03850468404983219
20,0.0370116668606275
21,0.0427203558777508
22,0.03381678501242086
23,0.0301991004104677
24,0.027103299495617027
25,0.02152686455826226
26,0.02671177351945325
27,0.027725196394481157
28,0.028124484527660042
29,0.035071189833903
30,0.028413008555377785
31,0.01686614643978445
32,0.01198686631151328
33,0.018187348271327976
34,0.02300698927750713
35,0.020061339986951726
36,0.011226718203703823
37,0.009728980048461571
38,0.013819571241344275
39,0.012794389812226751
40,0.00845584905657329
41,0.013112190007967385
42,0.01235488266684115
43,0.009917691068135594
44,0.008415081090980062
45,0.00873430730088761
46,0.011435021848515853
47,0.012602271058743722
48,0.009730871895475215
49,0.012751324684359133
50,0.011133712538714079
51,0.010605456515852558
52,0.013560769840535758
53,0.011086075603471775
54,0.005311630157704808
55,0.0031123169066727555
56,0.0013859384389912808
57,0.0007133605312877702
58,0.0004635086050640032
59,0.0003736823315480969
60,0.0004066007701399748
61,0.00038108493792701905
62,0.00033781798686648374
63,0.0003278385879399904
64,0.00029683561230118167
65,0.0002746093649827679
66,0.00026271522332727297
67,0.0003181782300376462
68,0.00032540031813703917
69,0.00031835557130857763
70,0.00026970263493958076
71,0.0002691188347901181
72,0.0002596146355005514
73,0.00028433801042793724
74,0.0002639214091782617
75,0.000259462682104066
76,0.0002347968143352007
77,0.00022800708221008167
78,0.00022886495705614309
79,0.0002313909682542496
80,0.00023889979121649
81,0.00022959456840142498
82,0.00022422127360761422
83,0.00018938175870923595
84,0.0001767809517093012
85,0.00017055452812392584
86,0.0001813727842665302
87,0.00018332875922504556
88,0.0001980505462238637
89,0.00022572659686135777
90,0.00023895379174638563
91,0.00023902139937011894
92,0.0002884767842787321
93,0.00030727978570978037
94,0.00022265316482317807
95,0.000251169452128938
96,0.00018494082491758346
97,0.00021680256685086582
98,0.00022231085684229344
99,0.00020576766820867257
100,0.0001831739358222924
101,0.00018437918873515677
102,0.0001876741263051946
103,0.00018815599519496717
104,0.00015840274978759945
105,0.00019310032755464292
106,0.00016746578440736477
107,0.00016718215221389024
108,0.00017046378330202346
109,0.0001761034926929776
110,0.00018454421591454056
111,0.00018132355555615888
112,0.00016722270360285045
113,0.00016220562114492503
114,0.0001711545116067052
115,0.00018080168032802728
116,0.00016412989463644503
117,0.00015818149224861898
118,0.00016555648233550433
119,0.00017970831004276988
120,0.00016971814403931554
121,0.00012935221962164322
122,0.00013120200672969267
123,0.00032007066626025144
124,0.00037365669696124603
125,0.0003988370914923603
126,0.019455332205612456
127,0.08143448868864461
128,0.03560105725926788
129,0.019084625436287177
130,0.015100539061485937
131,0.011295902842998896
132,0.00864271499143031
133,0.008523154109226246
134,0.010576664929670332
135,0.009798107717774417
136,0.010747024329918387
137,0.008287776074690842
138,0.007137798024096379
139,0.0026911816323837755
140,0.0015489883459706203
141,0.0007323355335086633
142,0.0004329487850267661
143,0.0002963484188704139
144,0.00025794232466356143
145,0.00024403868768498987
146,0.00024198564537264726
147,0.00022112066893130664
148,0.00020170710951405405
149,0.0001968550472826648
150,0.00019916955735473158
151,0.00020029489477517353
152,0.00019544297418561704
153,0.0001867069828988047
154,0.0001896974641376322
155,0.000189966601857649
156,0.00019045586984583153
157,0.0001787985995514119
158,0.00017146325540364304
159,0.00016200783181231695
160,0.00015565294478093214
161,0.00016252263920154961
162,0.00017447897538371953
163,0.00017725496380942212
164,0.00017753560453121807
165,0.00015574588561369302
166,0.00014608993447645365
167,0.000145563748363106
168,0.00014931912389664305
169,0.00015428603316985047
170,0.00016023151702507961
171,0.00015750600845134804
172,0.00014335581660194103
173,0.00013572943367092338
174,0.0001365029515909555
175,0.0001357012328969033
176,0.00013485086638435236
177,0.00013728607602484102
178,0.00014108094218930715
179,0.00014655371869833433
180,0.00016570965954088024
181,0.00021126366250188622
182,0.00019070307039807007
183,0.000175896813145396
184,0.00017706645214849757
185,0.00016254316391208894
186,0.00015985664106808959
187,0.00015124102365485955
188,0.00014513809907456513
189,0.00014617780866980242
190,0.00014156571486828877
191,0.00013923003995698404
192,0.00014198593994239528
193,0.0001398016118544451
194,0.00013752928171733832
195,0.0001396562078489775
196,0.00014122326401296673
197,0.00014207862584139787
198,0.000143302064040989
199,0.00014229561637828163
200,0.00013506700716597582
201,0.00013023287711851146
202,0.0001318760489060591
203,0.0001273930869334244
204,0.0001247713890662501
205,0.00012440528225373496
206,0.0001241912875146131
207,0.00012411573906272104
208,0.0001240622425963298
209,0.00012413179693363704
210,0.000124634769223887
211,0.000183498118016551
212,0.00012550063201232611
213,0.00012269421176226483
214,0.00012263118110479953
215,0.00012244057472200534
216,0.0001223655027077161
217,0.00012222290499601897
218,0.00012220962286703166
219,0.00012223928653934548
220,0.00012217234479737127
221,0.00012207411867549175
222,0.0001222447297394817
223,0.0001219390666703571
224,0.00012165792379978244
225,0.00012172366655848141
226,0.00012131474826865567
227,0.0001780826146985323
228,0.00012079203082449615
229,0.00012139249974408908
230,0.0001213192661476856
231,0.00012140889386476996
232,0.00012139937050386307
233,0.00012158527239965846
234,0.00012167651248331055
235,0.00012174204212107342
236,0.00012122941090733787
237,0.00012079427314778226
238,0.00017768870820514406
239,0.00012055660517705149
240,0.00012089469289309675
241,0.00012050940321877964
242,0.00012015523777551464
243,0.00012003795134325246
244,0.00011986984894388355
245,0.00011983764513364517
246,0.00011967002386594878
247,0.00011954119817777322
248,0.0001195086438740059
249,0.00011948845904522674
250,0.00011947781442095699
251,0.00011935201072638417
252,0.0001193259068881353
253,0.00011927834965550382
254,0.00011923542914653234
255,0.00011926588394161579
256,0.00011919837486043674
257,0.0001192226576030838
258,0.0001192365920850965
259,0.00011907390731530061
260,0.00011906171043488269
261,0.00011900905345005173
262,0.00011898270009911165
263,0.00011897405630933415
264,0.00011898555006059484
265,0.00011892994642063346
266,0.00011890924523222087
267,0.00011898500804363721
268,0.00011883312157878161
269,0.00011884787446840499
270,0.00011881262750684503
271,0.00011885466519264523
272,0.00011879105123194964
273,0.00011877080797711115
274,0.00011874568697653318
275,0.00011881044810324008
276,0.00011876198674611403
277,0.00011868590359809834
278,0.00011870176978103892
279,0.00011880843690529506
280,0.00011866967084690834
281,0.00011868721682467846
282,0.00011863161323258522
283,0.00011863406944868122
284,0.00011864069044445626
285,0.00011862470389108861
286,0.00011861572469522224
287,0.00011861839989011826
288,0.00011865506642032797
289,0.00011861535329827395
290,0.00011866668326451633
291,0.00011870271701977082
292,0.00011866421365132402
293,0.0001186442389936067
294,0.00011862655553853217
295,0.00011863285379532547
296,0.00011864800257841892
297,0.00011859204524075482
298,0.00011857905012914814
299,0.00011859199148483113
300,0.00011861223941578876
