family,n,instance,m,density,avg_degree,max_degree,min_degree,degree_std,clustering_coeff,diameter,avg_path_length,spectral_gap,lambda_max_laplacian,algebraic_connectivity,spectral_radius,lambda_min_adj,n_components,greedy_colors,greedy_time,welsh_powell_colors,welsh_powell_time,dsatur_colors,dsatur_time,dsatur_valid,gnn_colors,gnn_time,gnn_valid,best_classical,gnn_wins
planted_partition,20,23,36,0.18947368421052632,3.6,6,1,1.2409673645990857,0.25666666666666665,5,2.526315789473684,0.37682266519235513,7.996131614908808,0.37682266519235513,4.090382052917263,-3.0933689908125164,1,4,0.00017137499526143074,4,2.133287489414215e-05,3,0.00011062505654990673,True,20,0.0010369999799877405,True,3,0
planted_partition,20,24,41,0.21578947368421053,4.1,8,2,1.5132745950421556,0.6913095238095238,7,2.9526315789473685,0.13627079961149008,9.192733097389649,0.13627079961149008,5.048771115258145,-2.6644475651270096,1,5,0.00017737504094839096,5,2.283393405377865e-05,5,0.00011116708628833294,True,20,0.0010377089492976665,True,5,0
planted_partition,20,25,28,0.14736842105263157,2.8,5,1,1.1224972160321824,0.23166666666666663,7,3.2526315789473683,0.1496868095975708,6.488347043616939,0.1496868095975708,3.3027548385546917,-2.7775787355988584,1,4,0.00017029186710715294,3,2.0209001377224922e-05,3,0.000106374965980649,True,17,0.0009706250857561827,True,3,0
planted_partition,20,26,36,0.18947368421052632,3.6,6,1,1.2806248474865698,0.29333333333333333,5,2.4,0.5308270863818848,7.803772540043134,0.5308270863818848,4.126346035456054,-3.062944535685712,1,4,0.0001707079354673624,4,2.1999934688210487e-05,4,0.00011262507177889347,True,20,0.0009919588919728994,True,4,0
planted_partition,20,27,34,0.17894736842105263,3.4,7,1,1.42828568570857,0.3861904761904762,7,3.0631578947368423,0.12135893613727315,8.422912819914995,0.12135893613727315,4.045393050265837,-2.908938395090355,1,4,0.00017533404752612114,4,2.100015990436077e-05,3,0.00010887486860156059,True,20,0.000971833011135459,True,3,0
planted_partition,20,28,37,0.19473684210526315,3.7,6,1,1.0535653752852738,0.2033333333333333,4,2.4842105263157896,0.45349954266421066,7.73223483525749,0.45349954266421066,4.259621324926749,-3.110458517122525,1,4,0.00017212494276463985,4,2.2124964743852615e-05,3,0.00011116708628833294,True,20,0.0010013750288635492,True,3,0
planted_partition,20,29,34,0.17894736842105263,3.4,6,1,1.5620499351813308,0.315,5,2.6894736842105265,0.3174961880412175,8.103523117473852,0.3174961880412175,4.432011869579949,-2.73986174724889,1,4,0.00018266704864799976,4,2.237502485513687e-05,4,0.00010837498120963573,True,20,0.0009803748689591885,True,4,0
planted_partition,50,0,229,0.18693877551020407,9.16,14,3,2.1574058496258877,0.3645217005217005,4,2.1608163265306124,1.2063577765849645,16.589954493456904,1.2063577765849645,9.74850322724894,-4.533698624909596,1,7,0.00026245787739753723,7,8.224998600780964e-05,5,0.0007865000516176224,True,7,0.0017429590225219727,True,5,0
planted_partition,50,1,246,0.20081632653061224,9.84,14,5,2.3525305524052182,0.3432044622044622,4,2.026938775510204,2.0778950724955845,16.65857852681894,2.0778950724955845,10.579792423125115,-4.588698617720214,1,8,0.00026670796796679497,6,8.625001646578312e-05,6,0.000798374880105257,True,7,0.0017441660165786743,True,6,0
planted_partition,50,2,245,0.2,9.8,16,3,2.4,0.36356970806970806,4,2.045714285714286,1.7498848366949487,18.44788337185257,1.7498848366949487,10.401919812582465,-4.669366727147198,1,8,0.0002739999908953905,7,8.60830768942833e-05,6,0.0007922081276774406,True,8,0.0017568750772625208,True,6,0
planted_partition,50,3,232,0.1893877551020408,9.28,15,5,2.1821090715177367,0.37232889332889335,4,2.122448979591837,1.6017649387802295,16.786292168991828,1.6017649387802295,9.815091803505739,-4.476405721736329,1,7,0.0002673340495675802,7,8.408399298787117e-05,6,0.0007794168777763844,True,8,0.001729415962472558,True,6,0
planted_partition,50,4,249,0.20326530612244897,9.96,16,4,2.1905250512148906,0.3854323454323454,4,2.08,1.587328339508363,17.729698901784573,1.587328339508363,10.744603598959356,-5.001448773954605,1,9,0.0002692500129342079,7,8.674990385770798e-05,7,0.0007965830154716969,True,19,0.001764541957527399,True,7,0
planted_partition,50,5,241,0.19673469387755102,9.64,16,5,2.3559286916203552,0.3770182595182595,4,2.088979591836735,1.6519896965876393,17.740694883273207,1.6519896965876393,10.26622645291181,-4.750168103121636,1,7,0.0002617079298943281,7,8.53340607136488e-05,6,0.0007825000211596489,True,7,0.0017367079854011536,True,6,0
planted_partition,50,6,245,0.2,9.8,14,5,2.08806130178211,0.36394605394605395,4,2.0742857142857143,1.7057754847400357,16.655073095445886,1.7057754847400357,10.27149572751332,-5.283475587384162,1,8,0.00026712496764957905,7,8.474988862872124e-05,6,0.0007874169386923313,True,7,0.0017158340197056532,True,6,0
planted_partition,50,7,242,0.19755102040816327,9.68,14,4,2.318965286501719,0.3700927960927961,4,2.1020408163265305,1.209820503259963,16.76332512994001,1.209820503259963,10.279188263753857,-4.896943171568177,1,8,0.00030170800164341927,6,8.587515912950039e-05,5,0.0007882500067353249,True,7,0.0017275831196457148,True,5,0
planted_partition,50,8,238,0.19428571428571428,9.52,14,5,2.193080025899648,0.3785914085914086,4,2.1175510204081633,1.3173977740895797,17.000994406345896,1.3173977740895797,10.045314053936146,-4.957158320403733,1,7,0.00026370794512331486,6,8.350005373358727e-05,6,0.0007889159023761749,True,7,0.00174325006082654,True,6,0
planted_partition,50,9,245,0.2,9.8,16,5,2.6381811916545836,0.3690627150627151,4,2.0506122448979593,1.7749719144621332,17.98396045205745,1.7749719144621332,11.032594526499935,-4.715589558348073,1,8,0.00026404205709695816,7,8.600018918514252e-05,6,0.0008001250680536032,True,19,0.0017507909797132015,True,6,0
planted_partition,50,10,229,0.18693877551020407,9.16,14,3,2.4113066996962456,0.3416974136974137,4,2.1330612244897957,1.4663937626342638,16.579845679670175,1.4663937626342638,9.984837827662941,-4.917754710971311,1,6,0.00026141596026718616,6,8.320808410644531e-05,6,0.00078037497587502,True,7,0.0016877499874681234,True,6,0
planted_partition,50,11,234,0.1910204081632653,9.36,16,5,2.2606193841511666,0.3936359751359751,4,2.1314285714285712,1.4339257545074708,17.664061311277763,1.4339257545074708,10.00293075113099,-4.661848173139849,1,7,0.0002636669669300318,6,8.383416570723057e-05,6,0.0007988328579813242,True,7,0.0018961671739816666,True,6,0
planted_partition,50,12,219,0.17877551020408164,8.76,14,4,2.168501786948768,0.38153091353091356,4,2.246530612244898,0.7847919921515736,15.970907558723969,0.7847919921515736,9.308298530695353,-4.588155510983314,1,7,0.0002645410131663084,6,8.387491106987e-05,6,0.0007780829910188913,True,7,0.0016884577926248312,True,6,0
planted_partition,50,13,230,0.18775510204081633,9.2,15,5,2.3065125189341593,0.3381867021867022,4,2.1175510204081633,1.534353885250765,17.112946218644428,1.534353885250765,9.850725846501065,-4.864190074154286,1,7,0.00026170886121690273,7,8.387491106987e-05,6,0.0007912090513855219,True,7,0.0017307500820606947,True,6,0
planted_partition,50,14,247,0.2016326530612245,9.88,14,6,2.2058105086339577,0.370038406038406,4,2.0514285714285716,1.7503938803859014,16.75467806411321,1.7503938803859014,10.380598291611332,-4.847779528027038,1,7,0.00026737479493021965,7,8.495897054672241e-05,7,0.0007885831873863935,True,7,0.0017497921362519264,True,7,0
planted_partition,50,15,241,0.19673469387755102,9.64,15,4,2.7695486996982015,0.375014763014763,4,2.0995918367346937,1.6139417755051602,17.258373040722898,1.6139417755051602,10.686142930518875,-4.648723866443229,1,9,0.00026658293791115284,7,8.679088205099106e-05,6,0.0007894171867519617,True,19,0.0017211660742759705,True,6,0
planted_partition,50,16,229,0.18693877551020407,9.16,13,4,2.185040045399626,0.35025263625263625,4,2.1248979591836736,1.6674149930579298,15.697001633648858,1.6674149930579298,9.743514875938681,-4.798998163914543,1,7,0.00026408303529024124,6,8.258293382823467e-05,6,0.0007765828631818295,True,8,0.001931999810039997,True,6,0
planted_partition,50,17,233,0.19020408163265307,9.32,14,4,2.1488601629701267,0.3283513153513154,4,2.103673469387755,1.8624180182718846,15.877992410932322,1.8624180182718846,10.181900800676269,-4.800552851003421,1,7,0.00026945886202156544,6,8.499994874000549e-05,6,0.0007873331196606159,True,8,0.0017214170657098293,True,6,0
planted_partition,50,18,248,0.20244897959183675,9.92,17,6,2.4886944368483648,0.40610421604539254,4,2.116734693877551,1.3184798153257304,18.416496722058213,1.3184798153257304,11.302145924796715,-4.513011233340375,1,8,0.0002609998919069767,8,8.595804683864117e-05,8,0.0007920840289443731,True,19,0.0017324578948318958,True,8,0
planted_partition,50,19,231,0.18857142857142858,9.24,13,5,1.985547783358537,0.3241335331335331,4,2.0514285714285716,1.968820997376278,15.361466333191807,1.968820997376278,9.628525136110039,-4.873934785269996,1,8,0.00026762508787214756,7,8.300016634166241e-05,6,0.0007868749089539051,True,6,0.0017075419891625643,True,6,0
planted_partition,50,20,261,0.21306122448979592,10.44,14,5,2.0411761315476915,0.35613186813186815,3,1.9730612244897958,2.590902403184584,16.705976484337434,2.590902403184584,10.84587549553017,-4.867165724294119,1,7,0.00026841694489121437,7,8.77920538187027e-05,8,0.0007954169996082783,True,19,0.0017134579829871655,True,7,0
planted_partition,50,21,245,0.2,9.8,17,5,2.537715508089904,0.3665524442877384,4,2.045714285714286,1.8015652772459205,18.725314945027414,1.8015652772459205,10.679280852435529,-4.735367579178075,1,8,0.00026849983260035515,7,8.491589687764645e-05,6,0.000795082887634635,True,19,0.0017352909781038761,True,6,0
planted_partition,50,22,219,0.17877551020408164,8.76,16,4,2.4458945193936716,0.3772272727272727,4,2.1951020408163266,1.169660774811374,17.753489920149057,1.169660774811374,9.480626884257909,-4.517512774430072,1,7,0.00026045809499919415,6,8.066697046160698e-05,6,0.0007823749911040068,True,7,0.0016472919378429651,True,6,0
planted_partition,50,23,239,0.19510204081632654,9.56,14,6,2.0313542280951395,0.32026506826506823,4,2.057959183673469,1.9708971861748181,16.83865785203345,1.9708971861748181,10.050049388263592,-5.278326680965829,1,7,0.00026345811784267426,7,8.599995635449886e-05,5,0.0007929590065032244,True,7,0.001711459131911397,True,5,0
planted_partition,50,24,249,0.20326530612244897,9.96,15,5,2.52950588060198,0.35566355866355864,4,2.0375510204081633,1.7908569032151438,17.334693814023204,1.7908569032151438,10.845504348961521,-4.714946847560005,1,8,0.0002613749820739031,6,8.591706864535809e-05,6,0.0008100001141428947,True,19,0.0017065000720322132,True,6,0
planted_partition,50,25,233,0.19020408163265307,9.32,15,5,2.436719105682885,0.33243811743811746,4,2.0979591836734692,1.8450145273587828,17.127972478999816,1.8450145273587828,10.090298392855704,-4.802831941594038,1,8,0.00026716687716543674,6,8.349982090294361e-05,6,0.000783874886110425,True,8,0.0017223749309778214,True,6,0
planted_partition,50,26,241,0.19673469387755102,9.64,16,6,2.1611108254784157,0.32658114108114106,3,2.045714285714286,2.050908800765394,17.728579098223758,2.050908800765394,10.27479622118222,-4.912453667365133,1,7,0.00026170886121690273,7,9.245797991752625e-05,6,0.0007947499398142099,True,7,0.0019676669035106897,True,6,0
planted_partition,50,27,230,0.18775510204081633,9.2,14,5,2.2,0.3749005439005439,4,2.1314285714285712,1.6568296665203712,15.90613807186872,1.6568296665203712,9.924020648471448,-4.58113989978452,1,7,0.0002607500646263361,6,8.216709829866886e-05,6,0.0007818751037120819,True,7,0.0017147909384220839,True,6,0
planted_partition,50,28,242,0.19755102040816327,9.68,16,5,2.2842066456430774,0.3555429015429016,4,2.057142857142857,1.9557705539244465,17.721572686157966,1.9557705539244465,10.253338807792789,-4.946046094468419,1,7,0.00025995797477662563,7,8.720788173377514e-05,6,0.0007927920669317245,True,6,0.0017256250139325857,True,6,0
planted_partition,50,29,237,0.19346938775510203,9.48,17,3,2.692508124407427,0.39369572584278467,4,2.1314285714285712,1.3416549600623329,18.69615392068463,1.3416549600623329,10.824160081541873,-4.668624593866537,1,8,0.0002625000197440386,6,8.425000123679638e-05,6,0.0007899580523371696,True,19,0.0017223339527845383,True,6,0
planted_partition,100,0,942,0.1903030303030303,18.84,30,10,3.2364177727852135,0.3500032206599178,3,1.9365656565656566,3.941461124323121,32.05786189754823,3.941461124323121,19.395414444500084,-6.96513574822484,1,11,0.00038708304055035114,9,0.00023891706950962543,9,0.003080040914937854,True,18,0.003172332886606455,True,9,0
planted_partition,100,1,1025,0.20707070707070707,20.5,35,11,3.840572873934304,0.3824711252034983,3,1.8828282828282827,4.541470858008587,36.76531594665853,4.541470858008587,21.408683272208343,-6.9075232760431735,1,12,0.00039749988354742527,11,0.00025479216128587723,9,0.003029166953638196,True,18,0.0032068328000605106,True,9,0
planted_partition,100,2,942,0.1903030303030303,18.84,26,11,3.164553681010957,0.3495725384903606,3,1.9395959595959595,3.7872682860420053,28.814716138557102,3.7872682860420053,19.44897438341362,-6.801164204141443,1,10,0.0003841659054160118,10,0.00023495801724493504,9,0.0029961669351905584,True,18,0.0030362498946487904,True,9,0
planted_partition,100,3,988,0.1995959595959596,19.76,26,12,3.215960198758685,0.3568359304244013,3,1.8933333333333333,4.520002146983596,29.677259838459616,4.520002146983596,20.369854390850396,-6.797015109426721,1,11,0.00039762514643371105,11,0.00023974990472197533,10,0.0030189580284059048,True,18,0.0031187499407678843,True,10,0
planted_partition,100,4,996,0.2012121212121212,19.92,29,13,3.497656358191868,0.36932070362788544,3,1.8911111111111112,4.63534935997288,31.460346213036797,4.63534935997288,20.643963547270406,-6.706420023548543,1,11,0.00039841700345277786,10,0.00024862494319677353,9,0.0030320000369101763,True,18,0.0032045000698417425,True,9,0
planted_partition,100,5,977,0.19737373737373737,19.54,29,11,3.424675167077894,0.35864688716626625,3,1.9052525252525252,4.637276360324428,31.26094459394551,4.637276360324428,20.194081871366627,-6.713988462764559,1,12,0.0004057500045746565,10,0.00024266703985631466,10,0.003031749976798892,True,18,0.0031221669632941484,True,10,0
planted_partition,100,6,998,0.2016161616161616,19.96,30,12,3.5522387307161662,0.37242967671244764,3,1.8965656565656566,4.128492657136273,32.25944731273914,4.128492657136273,20.736892381229254,-6.8238298074806965,1,11,0.0004008328542113304,10,0.00024866615422070026,10,0.00300987483933568,True,18,0.003180790925398469,True,10,0
planted_partition,100,7,976,0.19717171717171716,19.52,28,10,3.17011040817193,0.3484916527149533,3,1.9008080808080807,4.643917694515132,30.262769153288836,4.643917694515132,20.024113133119815,-6.980922035970041,1,11,0.0003897920250892639,10,0.0002371668815612793,9,0.0030762089882045984,True,18,0.0030851250048726797,True,9,0
planted_partition,100,8,970,0.19595959595959597,19.4,27,11,3.234192325759246,0.3622266107974077,3,1.9131313131313132,4.253260764987136,29.75591438398937,4.253260764987136,20.020272543261598,-6.996754188278707,1,12,0.0003945839125663042,11,0.00023858295753598213,9,0.003020042087882757,True,18,0.00309916608966887,True,9,0
planted_partition,100,9,964,0.19474747474747475,19.28,26,11,3.1243559336285616,0.36767360443433267,3,1.928080808080808,4.068691664317432,29.049739873422396,4.068691664317432,19.814977995687496,-6.750807048709903,1,10,0.00038816710002720356,10,0.0002382500097155571,10,0.0031702499836683273,True,18,0.0031449159141629934,True,10,0
planted_partition,100,10,969,0.19575757575757577,19.38,28,14,2.982549245192777,0.3534482910365735,3,1.914949494949495,4.329397566039124,30.39253957662953,4.329397566039124,19.845449294490898,-6.903769586548243,1,11,0.00039008399471640587,10,0.00023649982176721096,9,0.0030980410519987345,True,18,0.0030899590346962214,True,9,0
planted_partition,100,11,993,0.2006060606060606,19.86,28,11,3.085514543799786,0.368937324955995,3,1.899191919191919,4.4699923522152805,30.040992629716406,4.4699923522152805,20.331548067196962,-6.920278056913485,1,11,0.00039954204112291336,10,0.00023983302526175976,9,0.003061041934415698,True,18,0.00314129120670259,True,9,0
planted_partition,100,12,980,0.19797979797979798,19.6,26,12,3.003331483536241,0.39035470510629344,3,1.9323232323232322,3.957992206430819,29.2706430114087,3.957992206430819,20.071104537862634,-6.635654435346049,1,11,0.000392792047932744,11,0.0002513329964131117,10,0.0030448748730123043,True,18,0.003138958942145109,True,10,0
planted_partition,100,13,969,0.19575757575757577,19.38,28,9,3.2581589893680754,0.37080831051436114,3,1.931111111111111,3.7344974744687374,30.41458960979761,3.7344974744687374,20.006505258234068,-6.614573402147788,1,11,0.0003921249881386757,11,0.00024150009267032146,10,0.0030298749916255474,True,18,0.0030757500790059566,True,10,0
planted_partition,100,14,951,0.1921212121212121,19.02,29,9,3.5971655508191445,0.36644547961198737,3,1.9387878787878787,3.7788525557111887,31.201143787352688,3.7788525557111887,19.791301518965405,-6.791516378314613,1,11,0.00040208292193710804,10,0.00023754104040563107,9,0.0030263750813901424,True,18,0.003102084156125784,True,9,0
planted_partition,100,15,972,0.19636363636363635,19.44,27,12,3.281219285570533,0.36746013649731507,3,1.9359595959595959,3.9363246577122206,30.137804946309892,3.9363246577122206,20.06290472626453,-7.506647466259543,1,12,0.0003915419802069664,11,0.00023795804008841515,9,0.003020457923412323,True,18,0.003091000020503998,True,9,0
planted_partition,100,16,934,0.18868686868686868,18.68,26,10,3.692912130013386,0.3563853902666933,3,1.9446464646464647,4.032020407295966,28.906523420266847,4.032020407295966,19.400496919505386,-6.830181063302968,1,11,0.0003818341065198183,10,0.00024170894175767899,9,0.003014791989699006,True,18,0.003069833852350712,True,9,0
planted_partition,100,17,1006,0.20323232323232324,20.12,29,13,3.2039975031201258,0.3945394688119891,3,1.9072727272727272,3.890409086282114,31.160083082182872,3.890409086282114,20.702523178970413,-6.54541741550879,1,11,0.0004414580762386322,11,0.0002495830412954092,10,0.0030699160415679216,True,18,0.003316666930913925,True,10,0
planted_partition,100,18,1007,0.20343434343434344,20.14,31,11,3.5525202321732103,0.38137134435311987,3,1.8993939393939394,4.242877248900775,33.50263217711088,4.242877248900775,21.040315003223697,-6.746853233700699,1,12,0.0004143328405916691,12,0.0002445417921990156,10,0.003066916950047016,True,18,0.003218207973986864,True,10,0
planted_partition,100,19,966,0.19515151515151516,19.32,29,10,3.9009742372899616,0.3689062154458769,3,1.917171717171717,3.991028215202281,31.551221842551136,3.991028215202281,20.172925963900628,-6.731540535678023,1,11,0.0003885000478476286,10,0.0002460838295519352,9,0.0030616249423474073,True,18,0.0030917080584913492,True,9,0
planted_partition,100,20,1009,0.20383838383838385,20.18,28,13,3.491074333210337,0.384424054043801,3,1.9044444444444444,4.331286251631119,31.086343775273754,4.331286251631119,20.766138047576547,-6.795000488992503,1,11,0.0004045839887112379,10,0.0002454579807817936,10,0.003082707989960909,True,18,0.0031729170586913824,True,10,0
planted_partition,100,21,940,0.1898989898989899,18.8,27,12,3.249615361854384,0.346466571300304,3,1.9343434343434343,3.8188199651160293,29.62214613823559,3.8188199651160293,19.37675967492436,-7.137607653374884,1,10,0.00039350008592009544,10,0.00023499992676079273,9,0.003039875067770481,True,18,0.00309395813383162,True,9,0
planted_partition,100,22,988,0.1995959595959596,19.76,26,13,3.2128492028104896,0.37883982604494115,3,1.9115151515151516,3.725189293106733,29.934765823246263,3.725189293106733,20.48461337147328,-7.047051368145741,1,12,0.0004167079459875822,11,0.0002424169797450304,9,0.0030819170642644167,True,18,0.0031330841593444347,True,9,0
planted_partition,100,23,950,0.1919191919191919,19.0,26,8,3.2649655434629015,0.35797764598064774,3,1.9456565656565656,3.712565709259998,29.090560823195588,3.712565709259998,19.63788251320335,-6.674725415798822,1,11,0.00041833403520286083,11,0.00024304096587002277,10,0.0030018340330570936,True,18,0.0031294170767068863,True,10,0
planted_partition,100,24,968,0.19555555555555557,19.36,29,11,3.3867978977199096,0.36832480796442646,3,1.9292929292929293,4.00319034736285,31.419129379127817,4.00319034736285,20.010237607247007,-7.02227855229954,1,11,0.0004081670194864273,10,0.00024662516079843044,9,0.0030337078496813774,True,18,0.0030840830877423286,True,9,0
planted_partition,100,25,962,0.19434343434343435,19.24,29,10,3.2407406560846552,0.3520668115524647,3,1.9177777777777778,4.346976929205443,31.1868792304735,4.346976929205443,19.778604356913817,-7.144643683190791,1,10,0.0004012498538941145,10,0.00023550004698336124,9,0.003066707868129015,True,18,0.0030963749159127474,True,9,0
planted_partition,100,26,934,0.18868686868686868,18.68,26,10,3.563369192211214,0.35807134938766383,3,1.9448484848484848,3.7816104726058892,29.279670936910666,3.7816104726058892,19.392821919165442,-7.097563306661241,1,11,0.00039187492802739143,11,0.00023979181423783302,9,0.0030123749747872353,True,18,0.0030409160535782576,True,9,0
planted_partition,100,27,992,0.20040404040404042,19.84,30,13,3.1167932238119356,0.40827101071452193,3,1.9319191919191918,3.5745728764042086,31.855457948913106,3.5745728764042086,20.35154578414813,-6.725908649080816,1,12,0.0004049160052090883,11,0.00024408288300037384,10,0.002986624836921692,True,18,0.0031190000008791685,True,10,0
planted_partition,100,28,961,0.19414141414141414,19.22,27,10,3.57653463564943,0.34782884983529755,3,1.9004040404040403,4.271470105547313,29.563762345920946,4.271470105547313,19.878811901410092,-6.7009266770860725,1,12,0.0003874169196933508,11,0.00023758411407470703,9,0.0030137919820845127,True,18,0.0030810420867055655,True,9,0
planted_partition,100,29,991,0.20020202020202021,19.82,29,11,3.359702367770098,0.37534389700644105,3,1.9008080808080807,4.265576220830649,31.36991495809848,4.265576220830649,20.417375256517744,-6.531975043719928,1,11,0.00040200003422796726,10,0.00024466682225465775,9,0.003006207989528775,True,18,0.0031478330492973328,True,9,0
planted_partition,200,0,3918,0.19688442211055276,39.18,50,27,4.595388993327986,0.36466162370853894,3,1.8203015075376885,9.146094438082354,53.646122895576916,9.146094438082354,39.79070289964578,-9.756059796017924,1,18,0.0008489592000842094,17,0.0007615829817950726,15,0.011775375111028552,True,18,0.009148790966719389,True,15,0
planted_partition,200,1,4002,0.20110552763819095,40.02,58,25,4.767557026402516,0.3668750079406451,3,1.815427135678392,9.465577403039791,60.206297545887736,9.465577403039791,40.63356363210388,-9.899479973300851,1,18,0.0008977919351309538,17,0.000767792109400034,15,0.01193145802244544,True,19,0.009686750127002597,True,15,0
planted_partition,200,2,3946,0.19829145728643216,39.46,55,29,4.571476785460033,0.36142533056303316,3,1.8228643216080402,9.316636313716788,57.42217574790188,9.316636313716788,40.01586015833025,-9.908169462493024,1,19,0.0008669160306453705,17,0.0007690000347793102,15,0.011842707870528102,True,18,0.008964208187535405,True,15,0
planted_partition,200,3,3966,0.1992964824120603,39.66,50,29,4.310962769498247,0.367313302216024,3,1.8190954773869348,9.127405495020419,53.7030165147698,9.127405495020419,40.134726546748595,-9.606800196501442,1,18,0.0009159580804407597,17,0.0007647078018635511,15,0.011908125132322311,True,18,0.009513041004538536,True,15,0
planted_partition,200,4,3930,0.19748743718592965,39.3,49,29,4.064480286580316,0.36837499587970507,3,1.8216582914572865,8.572614939367538,53.18739734277433,8.572614939367538,39.7349882906742,-9.868152536174982,1,19,0.0008718329481780529,19,0.0007445421069860458,16,0.011958166025578976,True,18,0.008751166984438896,True,16,0
planted_partition,200,5,3899,0.19592964824120604,38.99,54,27,5.108806122764887,0.35909901863909055,3,1.8230150753768843,9.406689473709562,56.48249959909614,9.406689473709562,39.65681080762353,-9.726578037016642,1,19,0.0009151669219136238,16,0.0007563340477645397,15,0.011805834015831351,True,18,0.009040665812790394,True,15,0
planted_partition,200,6,3955,0.19874371859296483,39.55,55,29,4.461782155148322,0.3685469560442858,3,1.82,9.282751587299346,57.3743305376589,9.282751587299346,40.06297068687538,-9.88806918793443,1,18,0.0008932910859584808,17,0.0007481661159545183,15,0.011775166960433125,True,19,0.009657541057094932,True,15,0
planted_partition,200,7,3970,0.19949748743718593,39.7,50,26,4.836320915737499,0.3634778164255338,3,1.8173869346733669,9.599566168204472,53.8704135847558,9.599566168204472,40.308915015428575,-10.093999426542517,1,19,0.0009220419451594353,17,0.0007616248913109303,16,0.011884333100169897,True,19,0.00902374996803701,True,16,0
planted_partition,200,8,4006,0.20130653266331658,40.06,54,27,4.949383800030061,0.371019933642831,3,1.8173869346733669,9.485141912671002,56.90535912237596,9.485141912671002,40.6919994182436,-9.445328915385648,1,19,0.0009119999594986439,17,0.0007771248929202557,15,0.012004666961729527,True,19,0.008915458805859089,True,15,0
planted_partition,200,9,3932,0.19758793969849245,39.32,51,28,4.602999022376608,0.37306142804939346,3,1.8239195979899498,8.56298813250395,54.36463078749243,8.56298813250395,39.90063152897078,-9.545124490153059,1,17,0.0008793340530246496,16,0.0007402079645544291,15,0.011861625127494335,True,19,0.009028875036165118,True,15,0
planted_partition,200,10,3907,0.1963316582914573,39.07,53,27,5.143452148119977,0.373730461782499,3,1.8292964824120603,8.55265325852064,55.569653853203334,8.55265325852064,39.78214098175807,-9.65704595457677,1,18,0.0008955411612987518,17,0.0007545840926468372,16,0.01195120788179338,True,20,0.008941208012402058,True,16,0
planted_partition,200,11,4020,0.2020100502512563,40.2,52,29,4.82078831727758,0.3742717619637461,3,1.813819095477387,9.30989347961613,55.08216358162224,9.30989347961613,40.79429006894293,-9.510078602126773,1,18,0.0009067500941455364,17,0.00078420783393085,16,0.011823999928310513,True,18,0.009321958059445024,True,16,0
planted_partition,200,12,3944,0.19819095477386936,39.44,51,27,4.898612048325526,0.37207179289944114,3,1.8250251256281407,8.661056904436547,54.379886586948984,8.661056904436547,40.137111768710305,-9.546834768196913,1,19,0.0008650419767946005,18,0.0007485419046133757,15,0.011892957845702767,True,19,0.009044042089954019,True,15,0
planted_partition,200,13,3973,0.19964824120603014,39.73,54,26,4.659087893568869,0.3641477083701033,3,1.8148241206030151,9.39990876470397,56.417842610084016,9.39990876470397,40.273050037140266,-9.56532669239175,1,18,0.0008982920553535223,17,0.0007502080406993628,16,0.011874916963279247,True,18,0.008826333098113537,True,16,0
planted_partition,200,14,3968,0.19939698492462313,39.68,57,29,4.870071868052873,0.365314587258759,3,1.8175879396984924,9.177465443164847,59.35373112022406,9.177465443164847,40.331481690988824,-10.026005970169383,1,19,0.0008862500544637442,17,0.0007684170268476009,14,0.011964125093072653,True,18,0.0090379579924047,True,14,0
planted_partition,200,15,3887,0.19532663316582916,38.87,52,29,4.44444597222196,0.3640457450399359,3,1.8291959798994974,8.888018587599756,54.48801410401862,8.888018587599756,39.3954988081571,-9.564280900474971,1,18,0.0008752918802201748,17,0.0007516669575124979,15,0.011822707951068878,True,18,0.00907954084686935,True,15,0
planted_partition,200,16,3869,0.19442211055276382,38.69,52,28,4.894272162436412,0.3603351628967369,3,1.825678391959799,8.85455811468456,55.30882256309967,8.85455811468456,39.39646972900687,-9.88044074483422,1,17,0.0008785000536590815,16,0.0007420000620186329,15,0.011966667138040066,True,18,0.008783624973148108,True,15,0
planted_partition,200,17,4008,0.2014070351758794,40.08,56,30,4.685466892423849,0.36918584828427986,3,1.8137688442211055,9.347881714867341,58.24641209135346,9.347881714867341,40.661458794801135,-9.738320411577273,1,18,0.0008807498961687088,16,0.0007608339656144381,16,0.011843417072668672,True,19,0.009068250190466642,True,16,0
planted_partition,200,18,3961,0.19904522613065326,39.61,52,28,4.460706222113265,0.37206349904630637,3,1.8212060301507538,9.083474586824227,55.059869875588646,9.083474586824227,40.14477548581165,-10.00648506743008,1,18,0.0008898749947547913,17,0.0007634998764842749,15,0.011809041956439614,True,19,0.008804042125120759,True,15,0
planted_partition,200,19,3969,0.1994472361809045,39.69,53,28,4.825339366303679,0.3578228122671825,3,1.8158793969849247,9.80107183310245,56.149937189738566,9.80107183310245,40.28799461999647,-9.804646598862597,1,18,0.0008727910462766886,17,0.0007507079280912876,15,0.011858667014166713,True,18,0.008861874928697944,True,15,0
planted_partition,200,20,3919,0.19693467336683418,39.19,52,26,4.508203633377712,0.3674721385650552,3,1.8232663316582916,8.905705064918322,54.94868150161328,8.905705064918322,39.763377206194235,-9.747310895006,1,18,0.0009140409529209137,18,0.0007645420264452696,15,0.012004999909549952,True,18,0.00913304090499878,True,15,0
