family,n,instance,m,prop_n,prop_m,prop_density,prop_avg_degree,prop_max_degree,prop_min_degree,prop_degree_std,prop_clustering_coeff,prop_diameter,prop_avg_path_length,prop_spectral_gap,prop_lambda_max_laplacian,prop_algebraic_connectivity,prop_spectral_radius,prop_lambda_min_adj,prop_n_components,random_cut,random_time,greedy_cut,greedy_time,spectral_cut,spectral_time,gw_cut,gw_time,gnn_cut,gnn_time,best_classical_cut,gnn_wins,gnn_relative
erdos_renyi,20,22,31,20,31,0.1631578947368421,3.1,7,1,1.5459624833740309,0.12476190476190477,7,2.768421052631579,0.2525188898743188,8.614487174072009,0.2525188898743188,4.017984648803635,-2.9624004900253693,1,15.0,0.00015433399676112458,24.0,0.0002270420009153895,25.0,0.00037637499917764217,25.0,0.01013029100431595,25.0,0.05238874999486143,25.0,0,1.0
erdos_renyi,20,23,30,20,30,0.15789473684210525,3.0,7,1,1.5811388300841898,0.30476190476190473,5,2.5105263157894737,0.4541513282435279,8.487232961945233,0.4541513282435279,3.8621674465498748,-2.7226479227791973,1,16.0,0.00015541700122412294,22.0,0.00019079200137639418,23.0,0.0003307090009911917,24.0,0.009386375000758562,23.0,0.05626637500245124,24.0,0,0.9583333333333334
erdos_renyi,20,24,25,20,25,0.13157894736842105,2.5,5,1,1.284523257866513,0.03,7,3.094736842105263,0.17956100324299715,7.276971547424523,0.17956100324299715,3.264184901957979,-3.0992080190895095,1,18.0,0.00015429100312758237,24.0,0.00018154200370190665,23.0,0.0002999170028488152,24.0,0.010466332998475991,23.0,0.05610083299688995,24.0,0,0.9583333333333334
erdos_renyi,20,25,25,20,25,0.13157894736842105,2.5,6,1,1.3601470508735443,0.10833333333333332,7,2.9842105263157896,0.20525354858656014,7.259748977729208,0.20525354858656014,3.1761890034061846,-2.700176430508009,1,11.0,0.00016208300075959414,21.0,0.00018591599655337632,22.0,0.00030570899980375543,22.0,0.06084870799531927,22.0,0.05788891600241186,22.0,0,1.0
erdos_renyi,20,26,29,20,29,0.15263157894736842,2.9,6,1,1.445683229480096,0.12166666666666666,6,2.8210526315789473,0.2920344690896385,7.5489393986123146,0.2920344690896385,3.7876421827264726,-2.818284896414054,1,17.0,0.0001748750000842847,22.0,0.00023145799787016585,24.0,0.00033929200435522944,25.0,0.013977708003949374,24.0,0.061192624998511747,25.0,0,0.96
erdos_renyi,20,27,34,20,34,0.17894736842105263,3.4,5,1,1.3564659966250536,0.07166666666666667,4,2.3421052631578947,0.48161706100459584,7.625487611319001,0.48161706100459584,3.9656837844955533,-3.0556572378328637,1,6.0,0.0001637499954085797,27.0,0.00021437499526655301,28.0,0.0003688329961732961,28.0,0.010046167000837158,28.0,0.05547662499884609,28.0,0,1.0
erdos_renyi,20,28,30,20,30,0.15789473684210525,3.0,6,1,1.3038404810405297,0.19333333333333333,6,2.7473684210526317,0.1985102597734302,7.645549332983208,0.1985102597734302,3.647647432245875,-2.9200666557373456,1,15.0,0.0001657089960644953,24.0,0.00021645899687428027,25.0,0.0003141250053886324,25.0,0.009535042001516558,25.0,0.05515370800276287,25.0,0,1.0
erdos_renyi,20,29,22,20,22,0.11578947368421053,2.2,4,1,0.9273618495495703,0.05,10,3.763157894736842,0.09588028705486758,5.7289321576633805,0.09588028705486758,2.6900052171465663,-2.4908228254504197,1,15.0,0.00015558399900328368,18.0,0.0001814580027712509,21.0,0.0003212910014553927,21.0,0.013138582995452452,21.0,0.054019124996557366,21.0,0,1.0
planted_partition,20,0,30,20,30,0.15789473684210525,3.0,5,1,1.0488088481701516,0.32999999999999996,7,3.636842105263158,0.07476673714204016,6.574526132285106,0.07476673714204016,3.391578388765814,-2.6365088309698663,1,18.0,0.00015604199870722368,23.0,0.00020158300321782008,25.0,0.0003132499987259507,25.0,0.013498207998054568,25.0,0.057601207998231985,25.0,0,1.0
planted_partition,20,1,32,20,32,0.16842105263157894,3.2,5,2,0.9273618495495705,0.25166666666666665,5,2.5894736842105264,0.4054879308654433,6.928096524288129,0.4054879308654433,3.553652286701827,-2.8932209689694086,1,17.0,0.00018520800222177058,26.0,0.00019658299424918368,27.0,0.0003480000013951212,27.0,0.010576249995210674,27.0,0.0517233339996892,27.0,0,1.0
planted_partition,20,2,36,20,36,0.18947368421052632,3.6,7,1,1.3928388277184118,0.4302380952380952,6,2.7473684210526317,0.23855642524994217,8.289935844121157,0.23855642524994217,4.213457038129879,-2.627774034236503,1,17.0,0.00017166700126836076,26.0,0.00021700000070268288,27.0,0.0004709999993792735,29.0,0.014287250000052154,29.0,0.05098100000031991,29.0,0,1.0
planted_partition,20,3,32,20,32,0.16842105263157894,3.2,6,1,1.2083045973594573,0.15999999999999998,7,2.7473684210526317,0.32107542125206456,7.670885102152666,0.32107542125206456,3.9201353963307897,-2.903127189227464,1,17.0,0.00022783299937145784,25.0,0.0002202079995186068,26.0,0.0004838330060010776,28.0,0.012122457999794278,28.0,0.052664958995592315,28.0,0,1.0
planted_partition,20,4,35,20,35,0.18421052631578946,3.5,6,1,1.2041594578792296,0.31666666666666665,5,2.431578947368421,0.45474633100282635,7.5046241149940895,0.45474633100282635,3.99126396647215,-2.884534840615041,1,19.0,0.00021491699590114877,24.0,0.0002414579939795658,27.0,0.00042379200021969154,28.0,0.011641333003353793,27.0,0.062157500004104804,28.0,0,0.9642857142857143
planted_partition,20,5,32,20,32,0.16842105263157894,3.2,5,1,1.1224972160321824,0.32666666666666666,6,3.0631578947368423,0.18387341279486982,7.000218409909744,0.18387341279486982,3.8113741419179443,-2.825796147833818,1,15.0,0.00016275000234600157,26.0,0.00019979200442321599,26.0,0.00035900000511901453,27.0,0.013906125001085456,27.0,0.056217375000414904,27.0,0,1.0
planted_partition,20,6,39,20,39,0.20526315789473684,3.9,6,2,1.2206555615733703,0.53,5,2.8210526315789473,0.21231747575054033,7.817885102204069,0.21231747575054033,4.81069936922684,-2.9596155553919044,1,17.0,0.0001584169949637726,26.0,0.00020404200040502474,31.0,0.0003558750031515956,31.0,0.014040584006579593,31.0,0.06101212499925168,31.0,0,1.0
planted_partition,20,7,40,20,40,0.21052631578947367,4.0,7,2,1.2649110640673518,0.4852380952380952,5,2.542105263157895,0.2607771180845721,8.57157890661378,0.2607771180845721,4.40421096925276,-2.79246252459827,1,21.0,0.0001998329971684143,29.0,0.0002493330030119978,31.0,0.0003983749993494712,31.0,0.011539334002009127,30.0,0.057312457996886224,31.0,0,0.967741935483871
