epoch,avg_loss
1,0.5087052387626547
2,0.4221606317319368
3,0.4004977455264644
4,0.39014509163404765
5,0.3807927762207232
6,0.364921645898568
7,0.3594939277360314
8,0.34752360574508967
9,0.3373378342703769
10,0.33192577565971176
11,0.3210823324165846
12,0.30996676142278473
13,0.31114321319680466
14,0.29628606885671616
15,0.2798103486236773
16,0.2705985919425362
17,0.2622659316188411
18,0.24875765293836594
19,0.24022848982560008
20,0.2369227389756002
21,0.21781671792268753
22,0.20961426355336843
23,0.19177126806033284
24,0.17921733346424604
25,0.17514302895257347
26,0.16083079321604027
27,0.15268580046923538
28,0.1413593476540164
29,0.13209026032372526
30,0.12352320453838299
31,0.11183116349734758
32,0.10319913237502701
33,0.10099478820829015
34,0.09213074316319667
35,0.08227570374545298
36,0.09125795509470136
37,0.07973161722092252
38,0.07857605236533441
39,0.06729275507754401
40,0.07017965438334565
41,0.06596143592737223
42,0.0571197995817975
43,0.0549945049968205
44,0.053568054480772266
45,0.05781067010799521
46,0.05402507182014616
47,0.04954422686837221
48,0.04575513210147619
49,0.048767533741499246
50,0.04181281330161973
51,0.03891976368858626
52,0.0425593303761592
53,0.03988393048118604
54,0.0354894763839088
55,0.03573984147882775
56,0.029774329845646496
57,0.027100568637251854
58,0.03117158624196523
59,0.031180850891886575
60,0.03140339365621146
61,0.027443112854502703
62,0.02453092588601928
63,0.02826649642941591
64,0.026037169865479593
65,0.023343076316737814
66,0.02073416140812792
67,0.018102521089052682
68,0.01629480262483029
69,0.030394356697797775
70,0.01897481885297518
71,0.018677222959109042
72,0.021870720408562767
73,0.02417664075466363
74,0.021370346608914827
75,0.016532156297839003
76,0.01769444940758771
77,0.017822256483333677
78,0.015275500837321343
79,0.017336518013555752
80,0.017174412913032268
81,0.013747436392709221
82,0.013921026649002573
83,0.014493821127536265
84,0.01270521698691147
85,0.011072617232505428
86,0.013910665617961632
87,0.013837789173090928
88,0.013645105186457696
89,0.010339697871945407
90,0.01105415769607613
91,0.013035845752854488
92,0.011147560925517035
